"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0449008";"mora_0449008";"1";"276";"";"2015-07-11 00:00:00";"Warmoesstraat 14";"";"";"POINT (4.89912218237 52.3761168504)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Warmoesstraat 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"11-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3404105";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0449008";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0449008/?ajax=true&summary=balloon"
"MORA-0462670";"mora_0462670";"1";"276";"";"2015-07-28 00:00:00";"Krom Boomssloot 61";"";"";"POINT (4.90205596868 52.3710508551)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Krom Boomssloot 61";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3421363";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0462670";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0462670/?ajax=true&summary=balloon"
"MORA-0462460";"mora_0462460";"1";"276";"";"2015-07-28 00:00:00";"Pieter Jacobszdwarsstraat 7";"";"";"POINT (4.89468859618 52.3720180744)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Pieter Jacobszdwarsstraat 7";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3421385";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0462460";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0462460/?ajax=true&summary=balloon"
"MORA-0465793";"mora_0465793";"1";"276";"";"2015-07-31 00:00:00";"Prinsengracht 1";"";"";"POINT (4.88821006191 52.3800978595)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prinsengracht 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"31-07-2015";"Nieuw";"Verkeersbord, verkeersafzetting";"9172";"point_3422390";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0465793";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0465793/?ajax=true&summary=balloon"
"MORA-0467951";"mora_0467951";"1";"276";"";"2015-08-04 00:00:00";"Heisteeg 4";"";"";"POINT (4.88846857542 52.3688643132)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Heisteeg 4";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"04-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3423078";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0467951";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0467951/?ajax=true&summary=balloon"
"MORA-0474944";"mora_0474944_1";"1";"276";"";"2015-08-12 00:00:00";"Geldersekade 52";"";"";"POINT (4.90132195077 52.375056361)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Geldersekade 52";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"12-08-2015";"Nieuw";"Overig";"9172";"point_3424979";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0474944";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0474944/?ajax=true&summary=balloon"
"MORA-0475027";"mora_0475027_1";"1";"276";"";"2015-08-12 00:00:00";"Utrechtsestraat 4";"";"";"POINT (4.89743115868 52.3656751374)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Utrechtsestraat 4";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"12-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3425144";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0475027";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0475027/?ajax=true&summary=balloon"
"MORA-0475652";"mora_0475652_1";"1";"276";"";"2015-08-13 00:00:00";"Prins Hendrikkade 27";"";"";"POINT (4.89663155842 52.3782366427)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prins Hendrikkade 27";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"13-08-2015";"Nieuw";"Verkeersbord, verkeersafzetting";"9172";"point_3425576";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0475652";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0475652/?ajax=true&summary=balloon"
"MORA-0528707";"mora_0528707_1";"1";"276";"";"2015-10-12 00:00:00";"Singel 2";"";"";"POINT (4.89434080742 52.3795303466)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Singel 2";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"12-10-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3442385";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0528707";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0528707/?ajax=true&summary=balloon"
"MORA-0290606";"mora_0290606_1";"1";"276";"";"2014-12-22 00:00:00";"Nieuwezijds Voorburgwal 149";"";"";"POINT (4.8909238788 52.3725146544)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Nieuwezijds Voorburgwal 149";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"22-12-2014";"Nieuw";"Put / riolering verstopt";"9172";"point_3321322";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0290606";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0290606/?ajax=true&summary=balloon"
"MORA-0308668";"mora_0308668_1";"1";"276";"";"2015-01-16 00:00:00";"Prinsengracht 494";"";"";"POINT (4.88542505874 52.3640340332)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prinsengracht 494";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"16-01-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3339964";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0308668";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0308668/?ajax=true&summary=balloon"
"MORA-0443488";"mora_0443488_1";"1";"276";"";"2015-07-04 00:00:00";"Frans Halsstraat 30";"";"";"POINT (4.88867237292 52.3572620134)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Frans Halsstraat 30";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"04-07-2015";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3394668";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0443488";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0443488/?ajax=true&summary=balloon"
"MORA-0451292";"mora_0451292_1";"1";"276";"";"2015-07-14 00:00:00";"Sloterdijkstraat 10";"";"";"POINT (4.88450318991 52.385789368)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Sloterdijkstraat 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"14-07-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3417946";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0451292";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0451292/?ajax=true&summary=balloon"
"MORA-0455171";"mora_0455171_1";"1";"276";"";"2015-07-20 00:00:00";"Weteringschans 56";"";"";"POINT (4.88992333109 52.3595950989)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Weteringschans 56";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-07-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3419127";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0455171";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0455171/?ajax=true&summary=balloon"
"MORA-0486112";"mora_0486112_1";"1";"276";"";"2015-08-25 00:00:00";"Prins Hendrikkade 90";"";"";"POINT (4.9019502744 52.3766857109)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prins Hendrikkade 90";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"25-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3428050";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0486112";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0486112/?ajax=true&summary=balloon"
"MORA-0489073";"mora_0489073_1";"1";"276";"";"2015-08-28 00:00:00";"Prinsengracht 562";"";"";"POINT (4.88742186058 52.3627212834)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prinsengracht 562";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3431307";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0489073";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0489073/?ajax=true&summary=balloon"
"MORA-0460145";"mora_0460145_1";"1";"276";"";"2015-07-25 00:00:00";"Nieuwezijds Voorburgwal 95";"";"";"POINT (4.89194203716 52.3747029305)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Nieuwezijds Voorburgwal 95";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"25-07-2015";"Nieuw";"Overig";"9172";"point_3420563";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0460145";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0460145/?ajax=true&summary=balloon"
"MORA-0462886";"mora_0462886_1";"1";"276";"";"2015-07-28 00:00:00";"Jodenbreestraat 144";"";"";"POINT (4.90280086606 52.3687260885)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Jodenbreestraat 144";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3421444";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0462886";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0462886/?ajax=true&summary=balloon"
"MORA-0463476";"mora_0463476_1";"1";"276";"";"2015-07-29 00:00:00";"Singel 14";"";"";"POINT (4.89380282377 52.3790427706)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Singel 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"29-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3421858";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0463476";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0463476/?ajax=true&summary=balloon"
"MORA-0476807";"mora_0476807_1";"1";"276";"";"2015-08-14 00:00:00";"Eerste Tuindwarsstraat 15";"";"";"POINT (4.88386193167 52.3775808761)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Eerste Tuindwarsstraat 15";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"14-08-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3425631";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0476807";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0476807/?ajax=true&summary=balloon"
"MORA-0482100";"mora_0482100_1";"1";"276";"";"2015-08-20 00:00:00";"Sarphatistraat 1";"";"";"POINT (4.90130857478 52.3601906284)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Sarphatistraat 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-08-2015";"Nieuw";"Straatmeubilair";"9172";"point_3427008";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0482100";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0482100/?ajax=true&summary=balloon"
"MORA-0498397";"mora_0498397_1";"1";"276";"";"2015-09-07 00:00:00";"Nieuwe Herengracht 11";"";"";"POINT (4.9023582353 52.3662346803)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Nieuwe Herengracht 11";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"07-09-2015";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3433558";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0498397";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0498397/?ajax=true&summary=balloon"
"MORA-0520483";"mora_0520483_1";"1";"276";"";"2015-10-02 00:00:00";"Prinsengracht 283";"";"";"POINT (4.88341917096 52.3738940325)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prinsengracht 283";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"02-10-2015";"Nieuw";"Straatmeubilair";"9172";"point_3440065";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0520483";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0520483/?ajax=true&summary=balloon"
"MORA-0524742";"mora_0524742_1";"1";"276";"";"2015-10-07 00:00:00";"Voetboogstraat 20";"";"";"POINT (4.8907246528 52.3680109741)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Voetboogstraat 20";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"07-10-2015";"Nieuw";"Overig";"9172";"point_3441325";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0524742";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0524742/?ajax=true&summary=balloon"
"MORA-0213369";"mora_0213369_1";"1";"276";"";"2014-09-08 00:00:00";"Singel 5";"";"";"POINT (4.89388515068 52.3782432085)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Singel 5";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"08-09-2014";"Nieuw";"Put / riolering verstopt";"9172";"point_3281451";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0213369";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0213369/?ajax=true&summary=balloon"
"MORA-0265945";"mora_0265945_1";"1";"276";"";"2014-11-19 00:00:00";"Warmoesstraat 12";"";"";"POINT (4.89913657058 52.3761438728)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:37";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Warmoesstraat 12";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"19-11-2014";"Nieuw";"Overig";"9172";"point_3306344";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0265945";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0265945/?ajax=true&summary=balloon"
"MORA-0282469";"mora_0282469_1";"1";"276";"";"2014-12-10 00:00:00";"Hemonystraat 50";"";"";"POINT (4.90277449353 52.356349888)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:38";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Hemonystraat 50";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"10-12-2014";"In behandeling";"Straatmeubilair";"9172";"point_3314650";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0282469";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0282469/?ajax=true&summary=balloon"
"MORA-0337455";"mora_0337455_1";"1";"276";"";"2015-02-20 00:00:00";"Rembrandtplein 7";"";"";"POINT (4.89614561626 52.366415793)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:38";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Rembrandtplein 7";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-02-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3356407";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0337455";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0337455/?ajax=true&summary=balloon"
"MORA-0450231";"mora_0450231_1";"1";"276";"";"2015-07-13 00:00:00";"Warmoesstraat 16";"";"";"POINT (4.8989468539 52.3760352383)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:38";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Warmoesstraat 16";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"13-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3404436";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0450231";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0450231/?ajax=true&summary=balloon"
"MORA-0495082";"mora_0495082_1";"1";"276";"";"2015-09-03 00:00:00";"Keizersgracht 386";"";"";"POINT (4.88413306448 52.3692144676)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:38";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Keizersgracht 386";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"03-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3433047";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0495082";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0495082/?ajax=true&summary=balloon"
"MORA-0501883";"mora_0501883_1";"1";"276";"";"2015-09-11 00:00:00";"Nieuwezijds Voorburgwal 271";"";"";"POINT (4.89099628688 52.3712926291)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:38";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Nieuwezijds Voorburgwal 271";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"11-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3435029";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0501883";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0501883/?ajax=true&summary=balloon"
